epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,1723.92,1.13869,1.61405,0.92251,1.10969,0.42487,0.60012,0.4519,0.23355,0.41644,0.54157,0.45308,0.22391,1.89956,2.82077,1.94891,1.80713,0.000582114,0.000582114,0.000582114
101,1740.85,1.11948,1.59556,0.90387,1.09341,0.4089,0.40992,0.38178,0.22661,0.47583,0.45245,0.41491,0.2231,1.96189,2.84564,2.26741,1.88116,0.000578672,0.000578672,0.000578672
102,1757.85,1.11589,1.61999,0.89457,1.0948,0.38417,0.4466,0.41476,0.25007,0.33128,0.3858,0.37548,0.23413,2.00634,2.96998,2.24711,1.92941,0.00057521,0.00057521,0.00057521
103,1774.85,1.1217,1.61832,0.89567,1.0991,0.50454,0.38622,0.37833,0.23819,0.46782,0.36122,0.3755,0.2208,1.85475,2.90629,1.99215,1.73909,0.000571727,0.000571727,0.000571727
104,1791.94,1.1088,1.55112,0.87287,1.09351,0.54362,0.39815,0.40463,0.23903,0.4727,0.37277,0.38369,0.22378,1.85875,3.26301,2.24539,1.80619,0.000568224,0.000568224,0.000568224
105,1808.85,1.10756,1.60086,0.86361,1.08614,0.63065,0.32835,0.38312,0.23389,0.42782,0.34515,0.35472,0.20665,1.9447,3.01021,1.98934,1.76996,0.000564701,0.000564701,0.000564701
106,1825.77,1.08403,1.57394,0.85565,1.07861,0.43217,0.39211,0.39382,0.22851,0.42661,0.41134,0.38467,0.22009,2.18613,3.07475,2.23841,1.96416,0.000561159,0.000561159,0.000561159
107,1842.76,1.10179,1.5611,0.86596,1.08089,0.34991,0.4687,0.3644,0.21175,0.35861,0.46914,0.3991,0.20899,2.03689,3.12854,2.37542,1.88846,0.000557598,0.000557598,0.000557598
108,1859.65,1.08228,1.57284,0.83961,1.07922,0.47709,0.49252,0.45323,0.25965,0.74281,0.37045,0.43668,0.22437,1.8711,2.90665,2.08876,1.74724,0.000554018,0.000554018,0.000554018
109,1876.6,1.07771,1.53171,0.85177,1.07292,0.371,0.43981,0.37517,0.21141,0.38725,0.45679,0.37056,0.19893,1.94128,2.94405,2.41982,1.82665,0.00055042,0.00055042,0.00055042
110,1893.58,1.09771,1.55853,0.88139,1.08588,0.53022,0.40745,0.3929,0.23894,0.50662,0.39105,0.3679,0.22268,1.8855,3.10912,2.23805,1.83331,0.000546804,0.000546804,0.000546804
