epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,1862.65,1.27173,1.78506,1.03647,1.08587,0.53326,0.53004,0.50651,0.2449,0.43518,0.49073,0.4659,0.22256,1.76306,3.07335,2.22558,1.41266,0.000490711,0.000490711,0.000490711
126,1877.42,1.26231,1.80033,1.00362,1.07129,0.50059,0.46761,0.47487,0.2357,0.35779,0.50377,0.46935,0.21188,1.76175,3.09374,2.1585,1.40445,0.000486866,0.000486866,0.000486866
127,1892.27,1.27416,1.78814,1.01504,1.07521,0.45782,0.51617,0.46487,0.24327,0.37338,0.48025,0.44933,0.21918,1.81253,3.03573,2.17802,1.48442,0.00048301,0.00048301,0.00048301
128,1907.1,1.28071,1.79099,1.04075,1.08872,0.58532,0.47359,0.52285,0.26787,0.49704,0.45977,0.49971,0.23769,1.8783,3.12592,2.20987,1.46742,0.000479144,0.000479144,0.000479144
129,1921.84,1.26151,1.78192,1.01339,1.08043,0.57335,0.42961,0.46025,0.21733,0.39101,0.42606,0.40387,0.20146,1.85432,3.21502,2.43492,1.51236,0.000475268,0.000475268,0.000475268
130,1936.53,1.2486,1.77598,1.00474,1.07149,0.51422,0.46358,0.47649,0.234,0.43854,0.39411,0.44359,0.21201,1.86745,3.02355,2.34993,1.43078,0.000471382,0.000471382,0.000471382
131,1951.3,1.25073,1.72787,0.99378,1.06997,0.57199,0.4574,0.53953,0.23506,0.50494,0.40581,0.48938,0.22504,1.89743,2.94591,2.10581,1.47603,0.000467488,0.000467488,0.000467488
132,1966.14,1.26169,1.76031,1.02356,1.08073,0.49199,0.4845,0.47431,0.23412,0.4876,0.5005,0.50398,0.2204,1.82685,3.03296,2.1382,1.43425,0.000463584,0.000463584,0.000463584
133,1981.27,1.22322,1.71543,0.98166,1.06653,0.61954,0.37587,0.42485,0.22992,0.62666,0.37503,0.40029,0.21074,1.87768,3.17883,2.32434,1.50873,0.000459673,0.000459673,0.000459673
134,1996.12,1.23533,1.77822,0.98467,1.07156,0.6272,0.49792,0.50606,0.23446,0.53597,0.4444,0.44339,0.19911,1.86448,3.25904,2.24788,1.41163,0.000455753,0.000455753,0.000455753
135,2010.92,1.24994,1.79188,0.99649,1.06725,0.56502,0.40864,0.42187,0.19372,0.48036,0.44795,0.4139,0.17453,2.00816,3.28819,2.35204,1.58395,0.000451826,0.000451826,0.000451826
136,2025.71,1.25314,1.74659,0.99869,1.06864,0.4816,0.46593,0.50368,0.23165,0.43008,0.43969,0.44424,0.21358,1.97454,3.23803,2.15565,1.54574,0.000447893,0.000447893,0.000447893
137,2040.5,1.22533,1.69378,0.96398,1.05437,0.50707,0.43738,0.44598,0.23868,0.48133,0.41592,0.42632,0.21153,1.81847,3.14506,2.25178,1.39431,0.000443952,0.000443952,0.000443952
138,2055.33,1.20844,1.70519,0.97178,1.05462,0.47038,0.4094,0.4632,0.25124,0.48506,0.44871,0.46967,0.23227,1.87887,2.94749,2.20341,1.4257,0.000440006,0.000440006,0.000440006
139,2070.15,1.2239,1.7292,0.97643,1.05745,0.52821,0.48148,0.50165,0.21929,0.47218,0.4242,0.45393,0.21615,1.84726,3.08683,2.15836,1.44032,0.000436054,0.000436054,0.000436054
140,2084.94,1.24675,1.75923,0.99004,1.05784,0.55565,0.49022,0.51173,0.24727,0.40622,0.44319,0.42454,0.21213,1.84093,3.02915,2.18789,1.41373,0.000432096,0.000432096,0.000432096
141,2099.63,1.18309,1.69647,0.94574,1.04357,0.57036,0.47451,0.48764,0.23624,0.50033,0.44468,0.41352,0.2139,1.8269,3.05849,2.26227,1.41124,0.000428134,0.000428134,0.000428134
142,2114.45,1.21418,1.70921,0.94683,1.0515,0.50161,0.55423,0.56107,0.27986,0.4923,0.5721,0.53879,0.25719,1.84531,3.094,2.05165,1.40811,0.000424168,0.000424168,0.000424168
143,2129.26,1.20509,1.70758,0.92651,1.04621,0.62397,0.47853,0.48567,0.25722,0.46265,0.40878,0.42751,0.22898,1.86279,3.1501,2.22599,1.41968,0.000420197,0.000420197,0.000420197
144,2144.02,1.19183,1.75912,0.93185,1.04154,0.52269,0.42626,0.46135,0.23125,0.38183,0.35502,0.38947,0.2152,1.81665,3.08173,2.43944,1.48081,0.000416223,0.000416223,0.000416223
145,2158.83,1.20312,1.73402,0.94483,1.0497,0.49583,0.46443,0.45982,0.24597,0.43373,0.4376,0.42184,0.23121,1.86969,3.08945,2.44769,1.45575,0.000412247,0.000412247,0.000412247
146,2173.59,1.19724,1.67179,0.9263,1.04866,0.45738,0.40146,0.43535,0.24553,0.50659,0.39748,0.4221,0.21631,1.87824,3.13605,2.34063,1.44398,0.000408267,0.000408267,0.000408267
147,2188.31,1.16977,1.6782,0.90542,1.03992,0.56132,0.52226,0.56739,0.28559,0.53105,0.49603,0.52213,0.23828,1.79165,2.98475,2.12986,1.44856,0.000404285,0.000404285,0.000404285
148,2203.15,1.18757,1.67133,0.91822,1.04049,0.58505,0.51789,0.51651,0.2516,0.49684,0.48238,0.46916,0.22252,1.84296,3.15333,2.13897,1.45303,0.000400302,0.000400302,0.000400302
149,2217.89,1.21324,1.73783,0.9575,1.05082,0.53841,0.4806,0.51226,0.25182,0.46816,0.44325,0.48839,0.21692,1.76966,3.00336,2.21256,1.40586,0.000396317,0.000396317,0.000396317
150,2232.68,1.20796,1.66955,0.94104,1.04781,0.51902,0.46971,0.49197,0.23365,0.45917,0.44729,0.45506,0.21368,1.80486,2.97349,2.36553,1.41207,0.000392331,0.000392331,0.000392331
151,2247.56,1.17416,1.63543,0.89919,1.03222,0.54157,0.52181,0.46168,0.23241,0.45073,0.46722,0.45495,0.23732,1.87497,2.99594,2.34228,1.45144,0.000388345,0.000388345,0.000388345
152,2262.41,1.17269,1.68895,0.90666,1.03917,0.35618,0.49135,0.4527,0.21556,0.3766,0.41366,0.42124,0.2043,1.88015,3.13779,2.57389,1.45402,0.000384359,0.000384359,0.000384359
153,2277.18,1.18369,1.67253,0.91303,1.04356,0.49352,0.37466,0.44007,0.21326,0.39986,0.35752,0.40525,0.18571,1.89647,3.11561,2.492,1.5069,0.000380373,0.000380373,0.000380373
154,2292.02,1.19206,1.66759,0.91642,1.0424,0.58328,0.36498,0.45717,0.23965,0.51452,0.40103,0.46266,0.21743,1.85105,2.9989,2.21913,1.42954,0.000376388,0.000376388,0.000376388
155,2306.82,1.16759,1.66426,0.88908,1.03065,0.40458,0.56988,0.50167,0.24314,0.39701,0.55877,0.47235,0.20911,1.82157,2.9324,2.25622,1.38037,0.000372405,0.000372405,0.000372405
156,2321.66,1.18766,1.65504,0.92427,1.03516,0.55004,0.50647,0.50365,0.23114,0.51814,0.49267,0.4701,0.20466,1.86825,3.28144,2.29527,1.47004,0.000368423,0.000368423,0.000368423
157,2336.48,1.1601,1.64934,0.89581,1.04288,0.42477,0.4577,0.44058,0.23394,0.42317,0.44507,0.43067,0.21932,1.79964,3.27007,2.43184,1.41464,0.000364443,0.000364443,0.000364443
158,2351.31,1.17684,1.63072,0.91419,1.03665,0.4363,0.47438,0.42848,0.22418,0.4351,0.44208,0.41122,0.2103,1.84028,3.17642,2.35799,1.44699,0.000360467,0.000360467,0.000360467
159,2366.08,1.14782,1.61175,0.88023,1.02522,0.58902,0.43457,0.44309,0.2144,0.43538,0.4219,0.37089,0.19988,1.90082,3.18577,2.37331,1.47504,0.000356493,0.000356493,0.000356493
160,2380.82,1.15108,1.62173,0.88873,1.02446,0.51871,0.51872,0.4629,0.23822,0.42333,0.45701,0.38932,0.20946,1.73251,3.0512,2.24262,1.34095,0.000352522,0.000352522,0.000352522
161,2395.6,1.14564,1.64087,0.88417,1.0241,0.64882,0.48088,0.49599,0.24178,0.53051,0.44178,0.44812,0.22597,1.81705,2.99126,2.36878,1.39274,0.000348556,0.000348556,0.000348556
162,2410.35,1.19415,1.68408,0.90385,1.03883,0.58789,0.43923,0.51865,0.24365,0.49217,0.44328,0.45444,0.21433,1.85796,3.18126,2.30432,1.41202,0.000344594,0.000344594,0.000344594
163,2425.19,1.16114,1.63372,0.88089,1.02993,0.57123,0.4847,0.51059,0.24657,0.47357,0.45446,0.43818,0.20713,1.888,3.25091,2.40651,1.45645,0.000340636,0.000340636,0.000340636
164,2440.03,1.14257,1.62601,0.87129,1.02275,0.63656,0.46522,0.51874,0.27537,0.49501,0.41679,0.43412,0.22311,1.76841,3.10493,2.20881,1.39274,0.000336684,0.000336684,0.000336684
165,2454.82,1.1395,1.63037,0.87193,1.01645,0.56262,0.42505,0.52397,0.27097,0.44233,0.37794,0.45919,0.23223,1.80026,2.95929,2.06807,1.38837,0.000332738,0.000332738,0.000332738
166,2469.64,1.13359,1.6054,0.86298,1.02169,0.57463,0.43171,0.4997,0.25268,0.4385,0.46894,0.43507,0.21768,1.87551,3.0682,2.37511,1.47561,0.000328797,0.000328797,0.000328797
167,2484.45,1.14266,1.57248,0.85978,1.02346,0.59552,0.50099,0.52413,0.27917,0.47776,0.4149,0.44982,0.2291,1.77409,3.0323,2.23468,1.40917,0.000324864,0.000324864,0.000324864
168,2499.2,1.12853,1.59166,0.86571,1.01425,0.66809,0.45528,0.52911,0.24136,0.56668,0.41762,0.47228,0.2257,1.9019,3.06843,2.13749,1.47442,0.000320937,0.000320937,0.000320937
169,2514,1.11573,1.59085,0.84682,1.02194,0.46931,0.44023,0.48465,0.23928,0.43967,0.39421,0.41151,0.21437,1.90749,2.89687,2.31088,1.44915,0.000317017,0.000317017,0.000317017
170,2528.82,1.1159,1.58853,0.86571,1.02104,0.55471,0.48281,0.50171,0.24002,0.46253,0.43189,0.45386,0.20624,1.85038,2.99731,2.22243,1.37851,0.000313106,0.000313106,0.000313106
171,2543.66,1.14227,1.62947,0.86694,1.02379,0.52103,0.45619,0.47467,0.22866,0.44429,0.41929,0.42152,0.22018,1.86695,2.96171,2.37765,1.43808,0.000309202,0.000309202,0.000309202
172,2558.53,1.12645,1.58977,0.84587,1.01864,0.56433,0.50994,0.49367,0.23283,0.4845,0.47151,0.42949,0.18428,1.88418,2.98466,2.33128,1.46246,0.000305308,0.000305308,0.000305308
173,2573.3,1.12451,1.6072,0.85803,1.01729,0.47709,0.45764,0.49536,0.22806,0.3834,0.39756,0.43105,0.1988,1.93455,3.01184,2.25676,1.49303,0.000301422,0.000301422,0.000301422
174,2588.04,1.11962,1.56774,0.84722,1.01825,0.48146,0.49361,0.50996,0.24743,0.45013,0.45679,0.45633,0.20686,2.02865,3.03297,2.3598,1.54594,0.000297546,0.000297546,0.000297546
175,2602.88,1.11421,1.61648,0.84702,1.01572,0.61494,0.45317,0.47715,0.20943,0.5429,0.42436,0.41471,0.18708,1.96991,3.22669,2.12591,1.4911,0.00029368,0.00029368,0.00029368
176,2617.69,1.09967,1.57642,0.82593,1.01175,0.4573,0.47223,0.49032,0.25956,0.40655,0.43947,0.44527,0.23642,1.98334,2.97671,2.35426,1.54046,0.000289824,0.000289824,0.000289824
177,2632.44,1.11873,1.59024,0.82961,1.02241,0.56214,0.43114,0.45403,0.24564,0.51049,0.40836,0.43387,0.20944,1.99244,3.01927,2.34343,1.5618,0.000285979,0.000285979,0.000285979
178,2647.26,1.11153,1.60145,0.83724,1.00994,0.53487,0.4162,0.44986,0.24722,0.42529,0.38005,0.40485,0.22301,1.96687,3.10316,2.31535,1.54815,0.000282146,0.000282146,0.000282146
179,2661.98,1.11116,1.55995,0.83376,1.00511,0.61539,0.41502,0.49966,0.24328,0.50568,0.37182,0.43827,0.20867,1.91342,3.1665,2.29231,1.47326,0.000278324,0.000278324,0.000278324
180,2676.76,1.09037,1.58236,0.83615,1.00262,0.58085,0.46306,0.49268,0.2558,0.5199,0.43546,0.44868,0.24075,1.90228,3.1722,2.3515,1.47864,0.000274514,0.000274514,0.000274514
181,2691.45,1.10143,1.53705,0.83996,1.00459,0.58522,0.46262,0.51832,0.26733,0.5098,0.42747,0.46901,0.23539,1.86524,3.23981,2.37934,1.45467,0.000270716,0.000270716,0.000270716
182,2706.22,1.10808,1.58795,0.82645,1.00833,0.54033,0.48849,0.48153,0.25534,0.4848,0.46192,0.42275,0.20361,1.85992,3.11414,2.40188,1.42318,0.000266932,0.000266932,0.000266932
183,2721.07,1.08997,1.54243,0.82248,1.01223,0.45478,0.44531,0.43748,0.23466,0.39413,0.40594,0.40338,0.18694,1.94135,2.92819,2.38264,1.50502,0.00026316,0.00026316,0.00026316
184,2735.87,1.12439,1.56947,0.84839,1.00692,0.55837,0.35516,0.45282,0.22975,0.45219,0.33016,0.42392,0.20903,1.93012,3.08897,2.45645,1.49831,0.000259403,0.000259403,0.000259403
185,2750.64,1.09037,1.55422,0.82211,0.99992,0.56659,0.40713,0.46698,0.25331,0.44991,0.37768,0.467,0.21628,1.95177,3.0149,2.45519,1.55348,0.000255659,0.000255659,0.000255659
186,2765.38,1.07154,1.50805,0.79242,0.99422,0.44311,0.41792,0.44085,0.23756,0.489,0.40897,0.41685,0.2027,1.83231,3.00142,2.34025,1.4521,0.00025193,0.00025193,0.00025193
187,2780.18,1.09934,1.54175,0.82336,1.01126,0.42873,0.42796,0.39907,0.23708,0.46311,0.35459,0.41759,0.22428,1.88457,3.07471,2.54461,1.47398,0.000248217,0.000248217,0.000248217
188,2795.02,1.06364,1.54737,0.78997,0.99776,0.54646,0.48551,0.42212,0.22949,0.47843,0.45795,0.41992,0.20787,1.87357,3.12766,2.44298,1.46195,0.000244518,0.000244518,0.000244518
189,2809.84,1.06727,1.52059,0.79206,0.99362,0.54426,0.42392,0.42412,0.2361,0.49161,0.3891,0.41659,0.21334,1.87363,3.15944,2.3914,1.48421,0.000240835,0.000240835,0.000240835
190,2824.56,1.08095,1.52089,0.8037,0.99983,0.49979,0.38261,0.40295,0.2263,0.44407,0.3715,0.37565,0.21031,1.86414,3.12082,2.45685,1.4675,0.000237169,0.000237169,0.000237169
191,2839.44,1.06831,1.53804,0.78714,0.99161,0.55631,0.41543,0.46948,0.24633,0.48231,0.39167,0.431,0.22706,1.83698,2.95501,2.40543,1.43525,0.000233519,0.000233519,0.000233519
192,2854.28,1.05545,1.5062,0.79096,0.99267,0.52667,0.41774,0.4676,0.25141,0.49256,0.39916,0.42705,0.21227,1.83024,2.94939,2.34564,1.44467,0.000229886,0.000229886,0.000229886
193,2869.13,1.0723,1.51199,0.79056,0.98962,0.49012,0.38302,0.40322,0.22145,0.47284,0.37068,0.37595,0.17866,1.88483,3.09498,2.44523,1.49174,0.00022627,0.00022627,0.00022627
194,2883.86,1.06639,1.52439,0.80574,0.99347,0.44397,0.4243,0.43877,0.22729,0.36112,0.39303,0.41591,0.20034,1.87965,3.03451,2.44412,1.47585,0.000222672,0.000222672,0.000222672
195,2898.68,1.07041,1.51024,0.79933,0.99636,0.45036,0.5108,0.4546,0.24301,0.46791,0.37195,0.38906,0.21477,1.86579,2.9825,2.29506,1.46398,0.000219092,0.000219092,0.000219092
196,2913.53,1.0352,1.50134,0.77082,0.99127,0.51383,0.37945,0.44153,0.23975,0.45518,0.37834,0.40887,0.21392,1.79889,2.99893,2.32707,1.40045,0.000215531,0.000215531,0.000215531
197,2928.29,1.04097,1.50229,0.78555,0.9884,0.60264,0.42123,0.48573,0.26451,0.53806,0.38013,0.47746,0.24029,1.82643,2.92098,2.22033,1.40524,0.000211989,0.000211989,0.000211989
198,2943.12,1.05222,1.52027,0.77556,0.98386,0.44526,0.47851,0.46869,0.26042,0.43929,0.47316,0.46716,0.2473,1.8462,3.01646,2.31945,1.44344,0.000208466,0.000208466,0.000208466
199,2957.91,1.05026,1.50503,0.77612,0.98185,0.57213,0.42089,0.4811,0.24272,0.5578,0.42053,0.45869,0.22147,1.85476,3.14832,2.34748,1.42643,0.000204963,0.000204963,0.000204963
200,2972.63,1.03535,1.50411,0.78113,0.98786,0.47508,0.4748,0.48488,0.23558,0.45441,0.42103,0.42779,0.21065,1.84108,3.0822,2.30259,1.45714,0.00020148,0.00020148,0.00020148
201,2987.35,1.04537,1.50896,0.77979,0.99028,0.47062,0.38798,0.42081,0.22212,0.43174,0.42771,0.39079,0.1843,1.79725,3.08519,2.38923,1.46409,0.000198017,0.000198017,0.000198017
202,3002.22,1.05356,1.50392,0.79509,0.99075,0.45067,0.49879,0.42579,0.23551,0.41349,0.44272,0.37432,0.18959,1.85073,3.10111,2.4079,1.47723,0.000194576,0.000194576,0.000194576
203,3016.98,1.04886,1.49186,0.77223,0.97924,0.56678,0.38927,0.46599,0.24228,0.57711,0.41197,0.43461,0.20746,1.87013,3.11154,2.46883,1.44419,0.000191155,0.000191155,0.000191155
204,3031.74,1.02222,1.50129,0.75518,0.97681,0.51018,0.35854,0.47168,0.24525,0.4726,0.37277,0.41412,0.20395,1.84018,3.21127,2.49225,1.42614,0.000187757,0.000187757,0.000187757
205,3046.44,1.04714,1.46243,0.7603,0.98943,0.55899,0.3401,0.49192,0.24454,0.4518,0.3596,0.41705,0.2118,1.86367,3.30313,2.40558,1.42806,0.00018438,0.00018438,0.00018438
206,3061.15,1.03783,1.46979,0.76918,0.97946,0.40267,0.41505,0.42103,0.23184,0.4404,0.43887,0.41767,0.20423,1.84034,3.189,2.50844,1.42169,0.000181025,0.000181025,0.000181025
207,3075.84,1.03924,1.45184,0.76462,0.99013,0.53439,0.36375,0.43739,0.23538,0.45475,0.36337,0.40269,0.20654,1.84559,3.21475,2.32488,1.46118,0.000177694,0.000177694,0.000177694
208,3090.56,1.0386,1.53255,0.77098,0.98143,0.38023,0.44112,0.43669,0.22724,0.41261,0.43882,0.43184,0.20514,1.79634,3.09392,2.37986,1.45069,0.000174385,0.000174385,0.000174385
209,3105.27,1.03709,1.49289,0.76075,0.9888,0.33578,0.44284,0.40961,0.22262,0.37578,0.45218,0.42324,0.19683,1.86789,3.11532,2.27553,1.48199,0.0001711,0.0001711,0.0001711
210,3120.02,1.00122,1.46137,0.74278,0.97546,0.44731,0.47256,0.44143,0.23745,0.44473,0.48398,0.43962,0.20239,1.87626,3.10113,2.2199,1.46528,0.000167839,0.000167839,0.000167839
211,3134.7,1.01893,1.50969,0.76038,0.98137,0.38366,0.44985,0.39269,0.22792,0.40396,0.43216,0.40025,0.20082,1.84823,3.11757,2.38415,1.47538,0.000164602,0.000164602,0.000164602
212,3149.44,1.01641,1.47113,0.74895,0.9768,0.48799,0.46364,0.45576,0.24736,0.4595,0.44088,0.43728,0.2175,1.84016,3.15599,2.26372,1.45751,0.000161389,0.000161389,0.000161389
213,3164.13,1.02197,1.45728,0.75172,0.97691,0.55838,0.47572,0.45339,0.2443,0.49718,0.44317,0.43268,0.21053,1.81083,3.09083,2.25718,1.43682,0.000158201,0.000158201,0.000158201
214,3178.9,0.98922,1.41311,0.72728,0.96796,0.5014,0.39761,0.44248,0.23154,0.45557,0.40575,0.45286,0.21408,1.87541,3.08151,2.40251,1.48377,0.000155039,0.000155039,0.000155039
215,3193.6,1.03765,1.51408,0.76718,0.97785,0.54698,0.43344,0.46826,0.24171,0.47569,0.43917,0.41055,0.21652,1.8249,3.10581,2.40348,1.42584,0.000151902,0.000151902,0.000151902
216,3208.37,0.99057,1.44193,0.74026,0.97064,0.40433,0.5429,0.43081,0.24394,0.45912,0.44477,0.42026,0.21561,1.83474,3.05311,2.39971,1.44539,0.000148791,0.000148791,0.000148791
217,3223.15,1.02915,1.48069,0.75769,0.97856,0.48836,0.48724,0.45626,0.23513,0.45424,0.48181,0.41311,0.19893,1.8117,3.08532,2.36622,1.3862,0.000145706,0.000145706,0.000145706
218,3237.9,1.01928,1.49078,0.74198,0.97571,0.48166,0.45029,0.4422,0.23385,0.44144,0.44022,0.4302,0.20242,1.77689,3.02716,2.33712,1.39146,0.000142648,0.000142648,0.000142648
219,3252.65,1.01669,1.47809,0.74123,0.97518,0.52498,0.44938,0.46972,0.23503,0.44969,0.43704,0.45047,0.21395,1.86717,3.05279,2.57791,1.45954,0.000139617,0.000139617,0.000139617
220,3267.36,1.01055,1.46255,0.73817,0.97313,0.49181,0.42117,0.46463,0.26096,0.49181,0.42117,0.45013,0.23974,1.80519,3.03711,2.52115,1.43363,0.000136613,0.000136613,0.000136613
221,3282.05,0.99506,1.39667,0.73582,0.97331,0.45588,0.41085,0.45021,0.24338,0.4062,0.4109,0.41464,0.21902,1.8412,3.04842,2.57164,1.42514,0.000133637,0.000133637,0.000133637
222,3296.85,0.99434,1.44226,0.72463,0.96364,0.46174,0.47318,0.46667,0.22788,0.41937,0.39351,0.42171,0.21369,1.92405,3.11233,2.54216,1.51732,0.000130689,0.000130689,0.000130689
223,3311.54,0.97974,1.42094,0.71226,0.96717,0.53056,0.44015,0.4491,0.23892,0.44572,0.37101,0.4128,0.21308,1.87784,3.0847,2.40672,1.47679,0.000127769,0.000127769,0.000127769
224,3326.31,1.0083,1.47277,0.73413,0.97072,0.56695,0.45435,0.45578,0.24995,0.49964,0.3962,0.41718,0.21188,1.85505,2.98978,2.51861,1.47938,0.000124877,0.000124877,0.000124877
225,3341.08,1.00226,1.45594,0.71954,0.97053,0.50557,0.43786,0.43488,0.23802,0.46251,0.42098,0.39314,0.20845,1.82661,3.18262,2.58282,1.45746,0.000122015,0.000122015,0.000122015
226,3355.72,0.98004,1.40488,0.70936,0.96958,0.57332,0.37426,0.43102,0.24176,0.48596,0.38773,0.41879,0.22323,1.85393,3.1094,2.57621,1.4492,0.000119181,0.000119181,0.000119181
227,3370.48,0.96798,1.44012,0.71547,0.98026,0.60886,0.42925,0.46464,0.23851,0.50396,0.40478,0.40643,0.21624,1.87263,3.04352,2.55049,1.4388,0.000116377,0.000116377,0.000116377
228,3385.21,0.9702,1.42913,0.71248,0.96183,0.56135,0.46614,0.47647,0.2468,0.41878,0.4252,0.434,0.21599,1.87956,3.04846,2.51563,1.43667,0.000113603,0.000113603,0.000113603
229,3399.78,0.99421,1.455,0.72655,0.96868,0.45804,0.49948,0.44812,0.2469,0.40857,0.44712,0.40233,0.20913,1.82009,3.12476,2.47225,1.41382,0.000110859,0.000110859,0.000110859
230,3414.48,0.99383,1.4045,0.7302,0.96736,0.46963,0.42994,0.42249,0.2413,0.43718,0.45504,0.39068,0.21042,1.77556,3.10405,2.56951,1.39472,0.000108146,0.000108146,0.000108146
231,3429.3,0.98228,1.43101,0.72208,0.96411,0.54677,0.47069,0.44978,0.24334,0.45362,0.42562,0.42141,0.20545,1.7829,3.09791,2.54659,1.37652,0.000105463,0.000105463,0.000105463
232,3444.03,0.96983,1.42088,0.71954,0.95952,0.3972,0.42309,0.44225,0.24297,0.42847,0.40781,0.39688,0.20773,1.84279,3.08291,2.53835,1.39505,0.000102811,0.000102811,0.000102811
233,3458.75,0.99098,1.41929,0.71061,0.96542,0.45437,0.44518,0.43326,0.24123,0.38645,0.41437,0.38959,0.20565,1.86233,3.07709,2.54063,1.4281,0.000100191,0.000100191,0.000100191
234,3473.52,0.98411,1.42919,0.725,0.96633,0.50992,0.45579,0.44017,0.23865,0.41599,0.46074,0.42656,0.20769,1.88054,2.97535,2.50154,1.45649,9.76022e-05,9.76022e-05,9.76022e-05
235,3488.31,0.96025,1.39396,0.71036,0.96399,0.43003,0.53352,0.45034,0.23788,0.40712,0.46537,0.4245,0.20403,1.80842,3.0342,2.44366,1.41654,9.50453e-05,9.50453e-05,9.50453e-05
236,3503.02,0.96903,1.43617,0.70498,0.95815,0.43339,0.50711,0.44826,0.24187,0.39993,0.46639,0.40812,0.2107,1.84199,2.9732,2.47589,1.42552,9.25205e-05,9.25205e-05,9.25205e-05
237,3517.74,0.97308,1.40703,0.71671,0.97106,0.50229,0.45024,0.45058,0.25166,0.46524,0.45747,0.40833,0.20682,1.88339,2.95036,2.45699,1.46049,9.00282e-05,9.00282e-05,9.00282e-05
238,3532.47,0.9712,1.39994,0.71416,0.96662,0.44597,0.52054,0.46048,0.24883,0.4364,0.43371,0.39744,0.21013,1.85495,3.02421,2.38674,1.46581,8.75685e-05,8.75685e-05,8.75685e-05
239,3547.3,0.99909,1.44974,0.71639,0.96147,0.49504,0.47994,0.4693,0.25658,0.46122,0.47219,0.4026,0.21536,1.88703,3.09894,2.40869,1.45595,8.51419e-05,8.51419e-05,8.51419e-05
240,3562.11,0.95048,1.40795,0.70735,0.95818,0.51523,0.43458,0.44671,0.25291,0.45316,0.46327,0.39878,0.20776,1.84451,3.05856,2.41549,1.43474,8.27485e-05,8.27485e-05,8.27485e-05
241,3576.79,0.96039,1.37942,0.70252,0.95787,0.4403,0.47882,0.44715,0.2466,0.44171,0.44491,0.4214,0.22418,1.82845,3.04074,2.45212,1.4282,8.03886e-05,8.03886e-05,8.03886e-05
242,3591.5,0.96364,1.40164,0.70071,0.96277,0.52583,0.41759,0.45748,0.25759,0.47,0.43586,0.44328,0.22598,1.81692,3.0522,2.45502,1.41496,7.80625e-05,7.80625e-05,7.80625e-05
